word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
atmosphere,908,0.05016583,0.34916443,-0.5828794,0.12411376,-0.13173452,0.18882881,-1.2827848,0.47650394,-0.20950791,0.5880109,-0.11314132,0.061680973,-0.09892152,-0.24751902,-0.23798874
scott,907,0.2341368,0.5483712,-0.19337104,-0.22133298,-0.03243561,-0.019013371,-0.008979316,0.33112708,-0.062629566,-0.0029381942,0.32994658,-0.1512064,0.109557375,-1.024166,0.08689337
hospital,907,-0.18597554,0.21864478,0.23356709,-0.23411916,-0.019459836,0.25248832,0.053183556,-0.9102472,0.45212305,-0.23426723,-0.3259535,-0.89051896,-0.29145515,0.5022007,-0.21939695
green,906,0.2549764,0.32837126,-0.47244275,0.18808848,0.00014111097,-0.0018297685,0.040783152,-0.09472756,-0.20731306,0.13740154,-0.16937236,0.043338887,-0.09097463,0.035004616,-0.30085096
share,904,0.55140305,0.43426272,-0.073719166,0.04096692,-0.028822077,-0.36805686,-1.0272198,-0.42880315,-0.44383362,-0.010685636,0.28888276,-0.037320964,-0.15120508,-0.245246,-0.33902353
thomas,904,0.330774,0.38040143,0.30634353,0.29136226,0.16827612,0.05285929,0.37861913,-0.029448934,0.093901224,0.03544148,0.04124686,0.059494257,0.23798928,-1.4947637,0.15576223
maker,904,0.3350872,-0.5053416,0.5372427,-0.24608545,0.32892078,-0.2142502,-0.1604535,-0.7890334,-0.13799866,-0.41788548,-0.2609036,0.07734006,-0.2600045,-0.68372214,-0.13407978
yes,903,0.24600534,-0.9014384,0.15410578,0.24845077,-0.065245375,0.06110602,-0.24398822,0.018135868,0.16249837,-0.22962268,-0.120931454,0.09255149,0.2132403,-0.60089815,0.27416885
chamber,903,0.23675561,0.20642804,-0.22039711,-0.16935904,-0.10357085,-0.0004407428,0.005674159,-0.3929864,-0.6596899,0.0071155075,0.1607014,-0.010044915,0.18087807,0.39052057,-0.058247667
arrest,902,-0.5085064,0.089241795,-0.43707672,0.049707204,-0.056046855,0.0245973,0.3012083,0.25256893,-0.16574815,-0.18037857,-0.5105515,0.44438404,-0.25612083,-0.2899276,-0.30872315
short,894,-0.24384965,0.015225128,-0.17141062,-0.23528244,-0.16820504,0.07955468,0.1873053,-0.32165185,-0.6835514,0.26208958,0.5552656,-0.16530992,0.116331555,0.39004177,-0.25195608
sold,894,0.07596844,-0.14357796,0.1281349,0.26328108,-0.21466719,0.093157046,0.087573424,0.36003375,-0.17477508,-0.0933046,-0.022683645,-0.47928283,-0.03771357,0.30354574,-0.17650388
safe,891,-0.31947827,-0.11095566,-0.8800963,-0.41941947,-0.17634512,0.050795887,-0.1771691,-0.06269547,0.6407156,0.13611716,-0.023048637,0.2578493,-0.16693676,0.26727036,-0.19843803
central,890,-9.105508e-05,0.24857107,0.32537708,-0.16579564,-0.08126599,-0.03332687,0.32232946,0.05312425,-0.03751008,-0.11570118,-0.06093312,0.057665918,-0.064707205,-0.19586441,-0.252903
damage,890,0.2130701,-0.14137833,-0.10655172,0.48801264,0.23768336,0.1146213,-0.24994862,0.099054374,0.20124568,-0.95650357,-0.2459218,0.21659985,0.08587961,-0.65695345,-0.138005
personal,890,-0.377632,-0.91206884,0.32649484,0.21754918,0.17811309,-0.10178074,0.17401609,0.176582,-0.0016297888,0.37771556,-0.015869187,-0.45511165,0.15807393,0.114617705,0.036753304
difficult,890,-0.42469868,0.030301034,0.050842013,0.14549968,-0.009353909,0.1624671,0.38238394,-0.1978856,-0.008234531,-0.20916785,-0.28425243,-0.12612005,-0.022505816,0.407315,-0.21042433
requires,889,-0.27234063,0.44445506,-0.4143986,-0.72572273,-0.038125902,0.08196359,-0.22234517,6.836095e-05,0.017634803,0.19613445,0.14915586,-0.17242467,0.22164829,0.57650095,-0.15741314
vehicle,888,0.2779468,0.4052814,0.19120622,-0.5428907,0.1343922,0.3099222,-0.04783891,-0.5162507,0.12862602,0.2958254,0.25368154,-0.46524435,-0.14582029,-0.83374774,-0.12555023
campus,887,-0.5753948,0.1158016,-0.45367983,-0.17360105,-0.06938041,0.10287144,0.12837887,0.28112268,-0.08848311,0.47996053,-0.13108347,0.14488526,0.11010763,-0.9232254,-0.114999145
chicago,887,-0.0065597426,-0.14323062,-0.031647243,0.18826756,-0.013632101,0.12912627,-0.11220979,-0.3075094,-0.054207835,-0.056938242,-0.18330048,0.111814834,0.13694747,0.04612825,-0.17606126
create,885,-0.18182299,-0.09891555,0.11009734,0.29065177,0.05641457,-0.036587417,0.02737683,0.07710933,-0.41864824,-0.18845367,0.19136292,0.43552718,-0.13105714,0.04048811,0.19919573
block,885,-0.69265014,-0.023999058,0.22460897,-0.2086434,0.16155386,-0.18541889,-0.032391183,0.4477795,0.15974422,0.5416765,0.12993297,0.105051115,0.15727063,-0.83086234,-0.17710227
teacher,885,0.13263807,-0.43005294,0.13130069,-0.23821454,0.013345882,0.012265208,-0.100330696,0.4477451,-0.22042836,0.027563628,-0.15530623,-0.06774391,-0.00965125,0.32127994,0.32224947
fbi,885,0.16928862,-0.16085692,-0.6260408,-0.16388999,-0.06221607,-0.15236287,0.12761974,0.19464168,-0.37668425,-0.040370177,0.1832445,0.108478606,-0.049473744,-0.13026135,-0.21127696
joined,883,0.08643629,-0.8312059,0.4103287,-0.010677502,0.385555,0.01399232,-0.20530958,-1.1781433,0.3531283,0.9174964,0.17865503,0.30746874,-0.013660888,-0.53421766,-0.2030885
clean,882,-0.023571989,-0.11820773,-0.23093545,-0.15251014,0.2218673,-0.074767634,0.33395618,-0.44026086,0.11169546,-0.03906003,-0.16604692,-0.27918956,0.21400373,0.07202323,-0.20158853
estimated,881,-0.13602008,-0.18276046,-0.24147575,0.007647615,0.009197011,0.26401734,0.19923875,0.16168562,0.27422786,0.04931293,0.0588485,0.19543722,-0.24521248,-0.14680108,-0.16840857
heat,879,-0.5607559,-0.10342439,-0.3594113,-0.35927102,-0.11827548,0.00048143146,-0.4076213,-0.63153696,0.4972455,0.57582784,0.011441021,0.38897422,-0.15519501,-0.107613966,-0.19231163
spring,877,0.17066468,0.14429095,0.020720279,0.15123504,-0.37337837,0.36645615,-0.44696933,-0.4209478,0.32005987,0.6218512,-0.11298366,0.13658692,0.03570595,-0.95862824,-0.19957078
rally,877,-0.9293167,0.25353003,0.18486732,0.047700692,-0.7861473,-0.68769765,-0.59236103,-0.35456786,-0.82350343,-0.16656579,-0.24007362,0.7281165,-0.24811065,-1.1293787,-0.24738944
caused,872,0.1174043,0.3069706,0.25843298,-0.0036765262,0.22649911,-0.09132711,-0.23676595,-0.21320866,0.2882424,-0.23832275,-0.18312353,0.05789463,-0.2455669,-0.57683736,-0.28762117
daughter,871,0.013982285,0.2805065,-0.38018104,-0.36799708,-0.08501818,-0.2734568,0.3151022,-0.30055228,-0.048708294,0.69787645,0.037450746,0.10875704,0.14773488,-1.4774696,-0.22559865
started,870,0.009650768,-0.13716172,0.41492403,-0.23335119,-0.17974095,-0.21172073,0.09559281,0.14335538,0.2931832,0.24652955,0.065460294,0.18113787,-0.06740511,-0.46006837,-0.25613603
allows,870,-0.10190295,0.31794366,0.59265465,-0.07891135,0.042784132,0.17015639,-0.103548296,-0.35976854,-0.54005975,-0.18227665,-0.2609883,-0.21985951,-0.057846308,0.5850775,-0.19957644
ordered,869,-0.060500983,-0.22736974,-0.23304957,0.012282272,0.15113115,-0.39974877,0.18253656,0.39553264,0.23250516,0.26826426,-0.15529561,-0.07295697,0.068756476,-1.0683333,0.24272625
helped,866,-0.095247574,0.02605031,-1.2366306,0.30644432,-0.09769079,0.05328191,-0.23161726,-0.26861924,0.3883103,-0.0980383,0.08690275,0.5759126,0.21068148,0.4473184,0.58859146
release,865,-0.10085947,0.20459895,-0.07612146,0.08444595,-0.010917217,0.10874865,0.1563868,-0.28098035,0.30589524,0.03335386,0.026661035,0.05243143,-0.15382285,-0.2416865,-0.20331998
particularly,865,0.6592351,0.5356239,-0.07110736,-0.3696606,-0.4117392,-0.049128648,-0.11268871,-0.55658376,0.13866769,-0.28212434,-0.038023524,0.45031345,-0.034922894,-0.109013155,-0.1826382
speaker,864,-0.32390523,0.13548556,-0.28529024,0.17313883,-0.03069568,-0.05499506,-0.17738406,-0.14573474,-0.38188773,-0.2661167,-0.1386516,0.13550581,0.17613235,-0.14446968,-0.18695402
mile,864,-0.31376827,0.4113282,-0.3465462,0.26682213,0.043055158,-0.04510838,0.32943675,0.54750556,-0.009052068,0.14524938,-0.2539246,0.0053954897,-0.5454572,-0.5057448,0.0220211
floor,863,-0.49230698,0.2506824,0.1725359,-0.82158774,-0.014670462,0.1045592,0.102160856,0.7365982,0.31858885,-0.057857294,-0.33029413,0.05408367,0.08997833,-0.17223214,-0.1957606
worked,862,-0.24426226,-0.5363453,-0.1521436,0.13646092,-0.024241649,-0.03130043,0.2061311,-0.0060670488,0.12651628,0.22717969,-0.013916792,-0.10040661,-0.039250955,-0.22180104,0.22284812
sought,862,-0.19292594,-0.7340113,-0.17049693,-0.32209322,0.49453124,-0.019645015,0.43217543,-0.41174147,0.04775158,0.19405076,-0.059866022,-0.9240511,0.07964984,0.32174477,-0.16023237
equality,862,0.22103392,-0.9948868,-0.7566046,0.73316026,-0.20946565,-0.008531824,-0.7527538,0.073540114,-0.89072764,0.04392979,0.28663343,-0.2578507,-0.13503715,0.20566721,0.28579858
angeles,860,-0.62547183,-0.76329345,0.47432292,0.52584875,-0.5261475,0.45218173,0.22567962,0.63364685,0.82451266,-0.25068632,-0.20414619,0.0694032,-0.07217733,0.10657527,-0.26418307
book,860,-0.6402906,0.059568126,-0.035906382,-0.42640188,-0.30401593,-0.17408776,-0.3219588,0.030295298,-0.094487794,0.06633014,0.42968577,-0.29518113,0.0075315624,0.06547403,0.087349355
husband,860,-0.6054715,0.050344847,-0.14680687,-0.14779234,-0.039321452,-0.015520819,0.07864419,0.19000581,-0.3605214,0.34360674,0.022025948,-0.32232922,0.08669445,0.05845751,-0.2111657
commissioner,857,-0.063666455,0.04139748,0.19631714,-0.021776035,-0.31460825,0.27233648,-0.12204045,0.03298533,-0.25914115,0.2026761,0.032112237,-0.42036527,0.21326515,-0.58005524,-0.4014297
minute,854,-0.87596226,-0.36783385,0.61609465,0.065232806,0.026113022,-0.13165776,0.28214136,0.37285426,0.34954646,-0.08422235,0.075370125,0.31422326,-0.05541007,-0.24774969,-0.22996129
china,853,-0.21844289,-0.326878,-0.5516743,-1.3320086,-0.028279241,-0.30870458,0.06963138,-0.25022182,0.05102338,-0.5783861,0.05903592,0.058512256,-0.23923413,0.51331747,-0.22421014
pollution,852,0.279157,0.022927364,0.30678093,0.4250515,-0.17420642,0.12373048,-0.4983365,-0.7000488,0.42189172,-0.549901,-0.3378838,-0.13567299,0.0010927068,-0.008210305,-0.16567485
changed,852,-0.07347493,0.20942403,-0.41061175,-0.1689913,-0.30080163,0.076421745,-0.19117229,-0.5313032,0.14877687,0.51551074,0.08582714,0.5360213,-0.0022907641,-0.21767749,-0.17873432
victory,852,0.34494913,0.5694938,0.008789834,0.123118594,0.31318596,-0.3616529,-0.7778081,-0.53762865,-0.43454856,0.5118994,0.25540873,-0.07171491,0.036459036,0.027002184,-0.0856904
rising,851,0.19105922,-0.036117267,-0.5692842,0.43978947,-0.35174784,-0.30082053,0.17997561,0.6786614,0.5819028,0.22573845,0.35494265,0.096777104,-0.18263099,-0.14210469,-0.2528597
solution,849,0.082463175,0.070922695,-0.33885613,-0.3465004,-0.44156507,0.226423,0.08518242,0.28371778,0.15874687,0.17286672,0.058337275,0.15451963,0.029425018,-0.12203451,-0.23068611
test,848,0.10424059,-0.058371115,-0.76118475,0.24681062,-0.50640446,0.3235823,-0.104897395,0.014442349,0.23739336,0.086917944,-0.10511107,0.114218086,0.057658825,0.16171968,0.5881256
dollar,847,0.30466884,-0.5947992,0.55651975,-0.3773689,0.012064441,0.08387243,0.16695048,0.44664207,-0.18563397,0.16231853,-0.24043563,-0.23442353,-0.29684332,-0.7177158,0.17617466
weather,845,-0.0054298546,0.17658444,-0.18995248,-0.7781715,0.21720788,-0.18569526,-0.78784317,-0.6651144,0.25520694,0.42271152,0.048567533,-0.33428076,-0.02614542,-0.19613408,-0.20855448
offered,841,-0.24907584,-0.7929993,0.55359876,0.065682344,-0.41741675,0.104489096,-0.17842734,0.14485973,-0.07090274,0.5319423,0.14472364,0.2375517,-0.02075861,-0.009836709,0.12980855
suspect,841,-0.20117307,-0.39454174,0.3136771,0.21692288,0.01046136,0.112262964,-0.06501077,0.09966133,-0.29428563,-0.60010934,-0.1505415,0.070539035,0.051152583,0.65438294,0.10546427
ammunition,841,-0.16577075,0.33491436,0.47316727,-0.2560997,-0.12637392,0.018709736,-0.19477005,0.041362785,-0.09610376,0.12470938,0.08208372,0.030282238,-0.038084194,0.42534792,-0.15399987
following,839,-0.09778296,-0.3044121,0.3138024,0.031265054,-0.13047945,0.065044396,-0.2778674,0.42666823,-0.12273854,0.49687812,-0.20234555,-0.13662603,0.012797258,0.21257704,-0.23602277
approval,836,-0.11375322,-0.8977623,0.03998377,-0.24704577,-0.10042288,0.1076461,0.19175553,0.59600586,0.058420476,-0.0023823574,-0.1277904,0.29830533,0.13256736,-0.3042912,-0.14889742
driver,836,-0.16573136,0.0017599197,-0.16758859,-0.18113194,0.07011786,-0.0686677,-0.14769363,0.4580313,0.32257235,0.1416284,0.034360584,-0.12204659,-0.07672446,0.27170718,-0.18884186
figure,835,0.0343235,-0.1405041,0.1002597,-0.31252646,-0.27654308,-0.009019207,0.08292623,-0.49199834,0.12877767,-0.3690014,0.2912883,-0.16096623,0.2295516,-0.24179125,-0.26595843
recognize,835,0.24425015,-0.18276748,0.2837386,-0.073496394,0.26095504,0.043197285,-1.175777,-0.58921266,-0.16478992,-0.30124572,0.1835928,-0.16055118,-0.026326582,0.9295175,-0.12843835
editorial,835,-0.20672198,0.19533728,0.3277831,0.25218838,-0.057217315,-0.14181873,0.2420247,-0.14560267,0.17012578,-0.1832905,0.10532483,-0.20501809,-0.12796159,0.37319034,-0.34230825
looking,833,0.6234853,-0.26090425,-1.0375162,-0.31081712,0.1763948,-0.2625428,0.4086478,0.41086483,0.36772567,0.09983398,0.37166944,-0.51319045,0.02994012,0.4348522,-0.22944352
protest,830,-0.5129057,-0.19509251,-0.019890616,-0.45155793,-0.71089685,-0.27013534,-0.7907611,-0.47957084,-1.2314568,-0.83607954,-0.20087631,0.8827438,-0.76769847,-0.15141243,-0.4296166
everyone,829,0.2730411,0.08705304,0.41866526,0.2582931,-0.0017874837,-0.16522448,-0.10310941,-0.32367375,-0.0209432,-0.14536703,0.13406059,0.07288709,-0.10654509,-0.5281301,0.11024745
liberal,827,-0.25117,0.015963454,-0.07286893,0.084680706,-0.004174677,0.09645328,0.15208778,-0.83987385,-0.056073472,-0.3661872,-0.11432964,0.08954013,0.21355419,0.5144517,0.060508527
requirement,826,0.07473424,0.19681764,0.96490556,-0.3647711,0.24296188,-0.013812405,0.03338995,-0.8059504,0.48678055,0.23873524,-0.6875949,-0.18659547,0.08858376,-0.4766581,-0.1809971
banned,826,0.080955066,-1.1970085,0.2251615,-0.06313215,-0.122033566,0.22552928,0.061156124,-0.2753996,0.18281785,0.1840774,-0.10836339,-0.049434107,0.07850255,0.63203853,-0.16042253
site,825,0.019499622,0.2885233,0.090522766,-0.16520247,-0.18108545,-0.30531144,-0.16892567,-0.11127804,-0.0016893125,0.12575622,-0.021336755,0.21097165,0.039554253,0.2982219,-0.08406187
january,825,0.16591121,0.052961208,-0.82510144,-0.1081011,-0.08808418,-0.037050635,0.023015456,0.21939404,0.3426607,0.22632338,0.057455715,0.29245278,0.008737236,0.33564588,-0.15834683
passage,823,0.2854454,-0.25560603,0.46619433,-0.35516095,-0.28776425,-0.03770832,0.08625862,0.25553533,-0.13346401,-0.33700123,-0.12638858,0.17808892,0.12276065,-0.11215486,-0.16822913
resource,822,0.22750877,0.48248714,-0.38368145,-0.035588093,0.018222068,-0.08040919,-0.21285616,-0.3578064,-0.2588079,0.5568525,-0.28758052,-0.5710068,-0.066599205,-0.42365617,0.05409295
requiring,822,-0.17308189,-0.9281751,-0.05820745,0.49097568,0.046459507,0.10209011,-0.17951801,0.60464424,0.007970753,-0.28215277,-0.66290736,0.10408704,0.2564699,-0.2522063,-0.16790774
guard,822,-0.012319427,-0.07536309,0.39689636,-0.07670142,-0.2405451,0.11885364,0.086862534,0.15840614,0.2536614,-0.112561114,-0.106486246,-0.28123707,-0.1505005,0.4191634,-0.29651603
quickly,820,0.1006088,0.5908742,-0.50203484,0.11741356,-0.19215402,-0.09638287,0.3512307,0.5461771,-0.26605704,-0.4313416,-0.07227422,-0.31199557,-0.0605875,0.5226764,0.1785083
scientific,819,0.060255814,0.254852,0.38166702,0.48127705,-0.7258546,0.053210013,0.06870597,-0.32775733,0.11133073,-0.66427976,-0.105582945,0.23263377,0.17503671,-0.19082256,0.30833042
wedding,818,0.16416548,-0.21588062,0.07425093,0.14315563,0.06839447,-0.16734034,0.24379835,-0.71773094,-1.2610874,0.2979032,0.36632004,-0.22945672,0.07904894,-0.010333319,-0.12664059
pressure,817,0.37215596,0.3102669,-1.1291871,0.53471196,0.117364176,-0.09013766,-0.3658465,0.8379135,0.31706843,0.06523317,0.5652436,0.37199035,0.07533637,-0.5431936,-0.14740713
perhaps,816,-0.52491564,0.07971533,-0.5607557,0.03309927,-0.1320169,0.061997496,0.33447152,-0.7137252,-0.42033267,-0.32023263,0.30187574,0.21202499,0.31269097,-0.10233719,0.19092314
martin,816,0.18699087,0.6397741,0.016402539,0.11938263,-0.13600674,0.03717191,-0.26755455,0.35610518,-0.02458156,0.28974563,0.2613661,-0.15654883,-0.16835423,-0.37628955,-0.2824233
single,815,-0.19602846,0.44897908,-0.34581253,-0.035762664,0.025584707,-0.08402998,-0.1727043,0.5549946,-0.014075381,0.06109161,-0.02713611,-0.3568601,0.1342673,0.24632053,-0.20204861
insurance,815,0.46518227,-0.41368034,-0.5973734,0.053661883,0.16709355,0.17010553,0.23722948,0.007245962,0.5096801,0.24193496,-0.98919874,-0.34250194,-0.07716665,-0.971262,-0.19202088
activity,812,0.1611526,-0.58225554,0.18786845,-0.10293029,0.1867063,0.19935085,-0.027282197,0.6061841,0.36105356,-0.17956783,0.011207554,-0.1827823,0.07824075,0.16324319,-0.25526178
treaty,810,0.27976063,-0.23945433,-0.92112225,-0.25749213,-0.1250275,-0.13309549,-0.6297118,-1.1274728,-1.2052559,0.24140744,0.09517641,-0.2852743,0.37960318,0.41435784,-0.22919296
bloomberg,809,0.014599879,-1.2611097,0.06250674,-0.046726856,0.18796432,-0.1596673,0.08912045,-0.2703505,-0.03527926,-0.1253024,0.12444683,0.160402,0.27926877,-0.3726506,-0.13337322
trade,809,0.009781725,-0.45902464,-0.8212434,-0.106319174,0.19168429,0.026139839,0.15369476,0.21886845,-0.26396513,-0.38773447,0.075255655,0.16294023,0.21865562,0.25917,-0.24318904
charles,809,-0.33624613,-0.74998575,0.16790767,-0.2933518,0.15467972,0.10041025,0.11942056,0.43769416,-0.18175538,0.11195703,0.2168683,-0.10332293,-0.05994939,-0.4054038,0.16589446
remain,808,0.26368812,0.28601882,-0.31813914,-0.23669305,0.422808,-0.013051278,-0.2652856,0.066307515,-0.07150774,0.42954496,0.14113456,-0.22743657,-0.3588927,0.11378567,-0.23394506
team,808,0.06910334,0.15538403,-0.98754686,0.017710237,0.10846563,-0.05235385,0.31486493,-0.046176113,0.04623006,0.18325156,0.5622369,-0.43943247,-0.23330423,0.4030874,-0.2621859
granted,807,-0.2469138,0.1414321,-0.24103378,0.20168294,0.3891048,-0.2112253,-0.6908781,-0.20116544,0.27080238,-0.23446131,-0.14075197,0.30969045,-0.27138963,-0.060287815,-0.032747626
series,804,0.5361364,-0.03320871,0.0323813,-0.40143293,-0.4943907,0.20565489,-0.5721578,0.050593924,-0.059982184,0.22548316,0.5079921,0.1961339,-0.13374111,-0.5690056,-0.29133022
testimony,804,-0.59579957,-1.730651,-0.05920033,0.90488535,0.458078,-0.00022414027,0.10146662,0.48250046,-0.43507925,0.13090396,-0.17883433,0.34789902,0.3427949,-0.61637527,-0.13687924
practice,803,-0.31974065,-1.1330726,0.46035674,0.06053508,0.104495116,0.13593805,0.026318453,0.22015996,-0.11995488,-0.3741608,0.43569386,0.049632378,0.14350465,-0.35630074,-0.18873444
palm,802,0.43096495,0.59412414,-0.5446576,0.09134845,-0.15236947,-0.13204654,-0.15775046,-0.28940085,0.20176947,0.34338886,-0.24210832,-0.006820903,0.50177586,-0.48458207,-0.5035194
brother,802,0.14642486,-0.0050287507,0.01857757,0.32009485,-0.0141130285,-0.3166462,-0.026844693,0.1355897,-0.23899823,0.013286423,0.22966489,0.116245955,0.10989992,-0.37710974,-0.30826437
labor,801,0.15280725,-0.4955364,-0.46368033,0.34108785,0.0892539,-0.07097522,0.36273643,-0.8045529,-0.09012562,0.20034343,-0.4154814,-0.1786423,0.4184115,-0.39356133,-0.0678701
true,799,0.041541107,-0.6566628,-0.20023626,0.61947405,-0.040490966,0.2142315,0.22301853,0.09032399,0.17080615,-0.05374309,-0.2815749,-0.76279825,0.20140095,-0.52830744,0.23742975
firm,798,0.45269743,-0.9089708,-0.755721,-0.7471705,0.4343194,0.20444126,0.27341717,-0.98858696,0.14448522,0.25087568,0.0021187698,-0.039076604,0.15878758,0.19221781,-0.17631522
ceremony,798,0.05766879,-0.52025604,0.43108532,-0.34569657,-0.004998386,-0.2940042,-0.20334749,-0.33455846,-0.98801666,0.35042745,0.12767568,0.08818862,-0.004334075,-1.0013374,-0.27048647
declined,795,-0.27166453,-0.06628334,-0.56998557,0.26067942,0.27215067,-0.11925841,0.30660915,0.22237398,0.27724656,-0.7354152,0.61529267,0.32717887,0.24237202,-1.175273,-0.17874978
road,794,-0.08972302,0.06702243,0.036630858,0.007409563,-0.033338822,0.09373043,0.20003705,0.05384251,0.36990336,0.16189474,0.14655825,0.25739977,-0.07948338,-0.99368584,-0.2576138
win,793,0.15871419,-0.80223256,0.4491121,0.5063464,0.20402473,-0.27647734,0.11749409,-0.49299943,-0.2353896,-1.0258112,0.22635172,0.44861227,0.3042682,0.34745666,-0.11775964
difference,793,0.07703855,-0.15152399,0.13216954,-0.6915378,-0.13063723,-0.1428778,-0.0021131313,0.7160923,-0.43113485,0.045549173,0.019829307,0.3402981,-0.025674155,0.04341064,0.29759118
choice,793,-0.20524022,-0.29421607,0.33988112,0.17594291,-0.1980813,0.018484857,0.036332514,0.13918859,0.010453343,0.23867121,-0.224068,0.20652846,0.033622906,-0.11550821,-0.2724108
land,792,-0.32367647,0.22610813,0.26629478,-0.20903884,0.20992374,-0.2254917,-0.06467134,0.34850287,-0.12830587,-0.060258944,0.35289606,-0.2965677,-0.09833435,-0.7114563,-0.23602624
powerful,792,-0.019593293,0.058395628,0.4559097,0.18764405,-0.22602536,-0.1010324,-0.03895444,0.31991452,0.26552802,-0.15516509,-0.22158489,-0.11706627,0.13619906,-0.37327048,-0.2549103
